"","ID","AirportWindspeedavg","Airportwinddirect","Airportwinduvector","Airportwindvvector","AirportTempavg","AirportRHavg","AirportBaroavg","AirportSVPavg","AirportVPDavg","VulgarisWindspeedavg","Vulgariswinduvector","Vulgariswindvvector","VulgarisTempavg","VulgarisRHavg","VulgarisBaroavg","VulgarisSVPavg","VulgarisVPDavg","WaterfallWindspeedavg","Waterfallwinduvector","Waterfallwindvvector","WaterfallTempavg","WaterfallRHavg","WaterfallBaroavg","WaterfallSVPavg","WaterfallVPDavg"
"85",85,3.75396825385714,247.142857142857,0.379502387495434,0.128897859941555,14.2857142857143,44.5714285714286,1014,1630.50807059837,-723.25089375034,4.17439024390244,-0.0665284675225513,0.072371234262263,14.6961219512195,35.9731707317073,1004.21341463415,1673.95531806109,-600.104853922247,4.33341463414634,-0.0746930812465736,-0.0342557930272422,16.9337804878049,33.6,1004.21341463415,1930.44872169557,1282.89632749195
"86",86,3.94444444466667,43.3333333333333,0.297324859781093,0.854318540426071,15.3333333333333,40,1014,1742.64292205778,-694.551652547457,3.08818181818182,-0.385611548050152,-0.107112612334463,13.4475454545455,40.7045454545455,1004.45454545455,1542.86832580501,-626.289224568403,3.79863636363636,-0.12337878958297,-0.340843449136407,15.3747727272727,38.8272727272727,1004.45454545455,1748.71131439036,1071.0010085973
"87",87,3.94444444466667,43.3333333333333,0.297324859781093,0.854318540426071,15.3333333333333,40,1014,1742.64292205778,-694.551652547457,2.92818181818182,-0.509600141895101,-0.00598560097337296,13.4069545454545,40.8272727272727,1004.46818181818,1538.93505923046,-626.435391726653,3.79863636363636,-0.0542031511469936,-0.421366758055201,15.1819090909091,39.2045454545455,1004.46818181818,1728.21852233602,1052.74684890943
"88",88,4.37500000025,47.5,-1.12625807749835,0.208923858732678,14.75,41,1014,1681.35171757151,-685.386330862991,2.79090909090909,-0.422534898124954,-0.0336795962942303,13.3268181818182,40.9681818181818,1004.47272727273,1531.2544134291,-625.204852156625,3.86727272727273,-0.0907527929309203,-0.362636534517277,14.9790454545455,39.5954545454545,1004.47272727273,1706.93689743317,1034.11744251424
"89",89,4.37500000025,47.5,-1.12625807749835,0.208923858732678,14.75,41,1014,1681.35171757151,-685.386330862991,2.73238095238095,-0.3475289233086,-0.0883823408417055,13.1509047619048,41.2619047619048,1004.45476190476,1514.22093923046,-622.262278096984,3.88333333333333,-0.144349450562625,-0.343971949340193,14.7065714285714,40.152380952381,1004.45476190476,1678.93296886615,1009.45312720818
"90",90,4.37500000025,47.5,-1.12625807749835,0.208923858732678,14.75,41,1014,1681.35171757151,-685.386330862991,2.67681818181818,-0.364578600158822,-0.0531076837062371,12.9027727272727,41.6318181818182,1004.44545454545,1490.78500013899,-617.682814815325,3.66136363636364,-0.0888489207017655,-0.280212999936723,14.3604090909091,40.9954545454545,1004.44545454545,1643.91324236842,976.348044305686
"91",91,5.14814814833333,63.3333333333333,-2.1868626219978,0.278565144976904,14.6666666666667,39.6666666666667,1014,1673.46728503989,-658.431022209031,2.63666666666667,-0.327397451810258,-0.00878087106847941,12.8824761904762,41.6714285714286,1004.44047619048,1488.91712577903,-617.417985636396,3.71571428571429,-0.0783392287031048,-0.247775837794165,14.2670952380952,41.1857142857143,1004.44047619048,1633.84200716633,967.178532871871
"92",92,5.14814814833333,63.3333333333333,-2.1868626219978,0.278565144976904,14.6666666666667,39.6666666666667,1014,1673.46728503989,-658.431022209031,2.65409090909091,-0.380473810304154,0.00124387000640048,12.7860454545455,41.7727272727273,1004.44545454545,1479.95537456728,-615.084532880828,3.61545454545455,-0.0779053347014591,-0.259024428549475,14.174,41.3636363636364,1004.44545454545,1624.24333714195,958.717987076781
"93",93,5.14814814833333,63.3333333333333,-2.1868626219978,0.278565144976904,14.6666666666667,39.6666666666667,1014,1673.46728503989,-658.431022209031,2.61238095238095,-0.329958406521342,0.0711499834489166,12.6365714285714,41.9619047619048,1004.44047619048,1466.26204021725,-611.8419447646,3.5,0.0128833165343206,-0.320809938175929,13.930380952381,41.8333333333333,1004.44047619048,1599.66561027928,937.597448076602
"94",94,5.314814815,76.6666666666667,-0.281149170712867,1.85126598767474,18.6666666666667,27.3333333333333,1003,2157.35135547208,-583.072761362734,3.49952380952381,0.211504944734442,-0.12876390641374,15.4539523809524,33.0714285714286,992.926190476191,1762.54771173766,-577.17895000131,4.19380952380952,0.0557958385402782,0.0510199343201909,17.8219523809524,31.7142857142857,992.926190476191,2048.31720282969,1402.88166208229
"95",95,5.314814815,76.6666666666667,-0.281149170712867,1.85126598767474,18.6666666666667,27.3333333333333,1003,2157.35135547208,-583.072761362734,3.39105263157895,0.102425656333905,-0.323344881422651,15.7105789473684,32.7263157894737,992.839473684211,1790.27849920528,-580.680140183075,4.29105263157895,0.132579745245164,0.211515085598094,18.0754736842105,31.4736842105263,992.839473684211,2079.58428748678,1428.84994340603
"96",96,5.2708333335,70,1.02885142248549,1.05137068564303,17.5,29.5,1003,2017.58568154587,-580.900550401101,3.64333333333333,0.254463887179835,-0.00756350340262617,15.2065238095238,33.4809523809524,992.954761904762,1735.62228524158,-575.052929435923,4.05,0.204919232246918,0.0260878367925304,17.5745238095238,32.0904761904762,992.954761904762,2018.44126021284,1375.66747280898
"97",97,5.83333333366667,83.3333333333333,-1.28177762568344,-2.23167821490712,19.6666666666667,25,999,2295.94136278919,-569.251842220827,5.72263157894737,0.166833007749671,-0.00610232677336529,16.2555263157895,29.5368421052632,989.002631578947,1853.66748851732,-542.583001924231,5.29842105263158,-0.282514559037378,-0.177383513633121,18.9474736842105,27.3789473684211,989.002631578947,2196.65111570681,1599.9005743532
"98",98,5.83333333366667,83.3333333333333,-1.28177762568344,-2.23167821490712,19.6666666666667,25,999,2295.94136278919,-569.251842220827,5.53714285714286,0.0716526310842918,-0.0876922269015784,16.1901428571429,29.6809523809524,989.159523809524,1845.56630246876,-543.09255256856,5.20095238095238,-0.463176635690919,-0.280902253572914,18.7607619047619,27.5428571428571,989.159523809524,2171.82445674681,1578.25630264909
"99",99,5.83333333366667,83.3333333333333,-1.28177762568344,-2.23167821490712,19.6666666666667,25,999,2295.94136278919,-569.251842220827,5.27380952380952,0.316125588164231,-0.0126284100075258,16.0925714285714,29.8809523809524,989.269047619048,1833.87339951484,-543.557807456199,5.08142857142857,-0.629109474957963,-0.424933462549677,18.595380952381,27.752380952381,989.269047619048,2149.75898814648,1557.77834042035
"100",100,5.83333333366667,83.3333333333333,-1.28177762568344,-2.23167821490712,19.6666666666667,25,999,2295.94136278919,-569.251842220827,5.16,0.120062915113976,-0.148772918378234,16.0003,30.025,989.315,1822.79047975939,-543.036018601586,5.109,-0.66346479925478,-0.320213509673311,18.4795,27.96,989.315,2133.58601442821,1541.19031217342
"101",101,8.01587301628572,248.571428571429,0.594748511023852,-1.56211065434458,14,55.2857142857143,1004,1599.97603112284,-881.469650178152,4.58075,0.79003607889223,-0.401412508360342,15.786775,37.7775,994.2225,1794.50500618436,-676.98124288868,6.56875,-0.517663340217664,0.635321916835879,16.654825,43.5175,994.2225,1897.26885777484,1073.354589872
"102",102,5.65740740766667,256.666666666667,-2.29655007119327,0.741581883942671,12.3333333333333,55.6666666666667,1009,1434.02133403072,-795.791217975189,4.62571428571429,-0.423849575780777,0.189466195300496,12.0921904761905,51.0380952380952,999.292857142857,1414.27443203793,-717.844920639916,3.78714285714286,-0.127120752978872,-0.595569228355065,13.9403333333333,47.7333333333333,999.292857142857,1597.01481593024,839.99102026456
"103",103,5.65740740766667,256.666666666667,-2.29655007119327,0.741581883942671,12.3333333333333,55.6666666666667,1009,1434.02133403072,-795.791217975189,4.6555,-0.376765164609543,0.125193208227288,12.0039,51.22,999.295,1405.80713301555,-716.255362896005,3.8005,-0.20691009628339,-0.642891908777807,13.9049,47.865,999.295,1593.52271210381,836.235349579796
"104",104,5.527777778,257.5,-2.66050921363706,1.43395964357273,12.25,56.25,1009,1426.08923777047,-799.925891084902,4.63,-0.423361731614814,0.0830560100707868,11.85105,51.64,999.355,1391.7820439875,-714.777381985409,3.75,-0.0879396877953212,-0.714677690270041,13.77505,48.33,999.355,1580.41063801619,822.316502923163
"105",105,5.527777778,257.5,-2.66050921363706,1.43395964357273,12.25,56.25,1009,1426.08923777047,-799.925891084902,4.57714285714286,-0.402777143380777,0.19910021111502,11.7582857142857,51.9238095238095,999.397619047619,1383.5911846,-714.149402947323,3.7152380952381,-0.155195885581929,-0.688774253479045,13.7020952380952,48.5285714285714,999.397619047619,1573.00633340031,815.388912998929
"106",106,5.65740740766667,256.666666666667,-2.29655007119327,0.741581883942671,12,58,1009,1402.29294898973,-812.329910414042,4.579,-0.511350659661051,0.153449146368853,11.50995,52.505,999.505,1360.62441165706,-710.293188526827,3.8755,-0.155912291511675,-0.650314681859584,13.4151,49.3,999.505,1542.89714840476,787.027421070665
"107",107,5.65740740766667,256.666666666667,-2.29655007119327,0.741581883942671,12,58,1009,1402.29294898973,-812.329910414042,4.554,-0.347187770955214,0.305637455856933,11.3232,52.99,999.595,1343.40965906293,-708.0910569185,3.775,-0.220035009632837,-0.589553081149179,13.23395,49.845,999.595,1523.94375429169,768.269157865399
"108",108,5.65740740766667,256.666666666667,-2.29655007119327,0.741581883942671,12,58,1009,1402.29294898973,-812.329910414042,4.529,-0.174168376232781,0.16359864206659,11.1371,53.55,999.735,1326.72104225415,-706.866179244771,3.6745,-0.0637317642016208,-0.502566631786672,13.06705,50.35,999.735,1506.79211937294,751.376516898829
"109",109,5.65740740766667,256.666666666667,-2.29655007119327,0.741581883942671,12,58,1009,1402.29294898973,-812.329910414042,4.4285,-0.0420356161896162,-0.0454026773264384,10.97845,54.07,999.885,1312.92633848462,-706.267596450399,3.624,-0.0708547590124846,-0.365002280912973,12.88805,50.935,999.885,1488.39451974018,732.562553223297
"110",110,5.2708333335,252.5,-1.38758176715954,1.52789393326633,11.75,59,1009.25,1379.83562397521,-812.42929839494,4.4035,-0.0834810600776586,-0.136352040153518,10.79025,54.675,999.975,1296.72029582133,-705.386762988727,3.5485,-0.168861532985667,-0.538500996908409,12.75195,51.48,999.975,1474.92248717506,717.539794159451
"111",111,5.2708333335,252.5,-1.38758176715954,1.52789393326633,11.75,59,1009.25,1379.83562397521,-812.42929839494,4.328,0.10030476973883,0.0502459681605243,10.57845,55.295,1000.05,1278.72410703052,-703.417134176507,3.473,-0.135527461042497,-0.477945582634628,12.57335,52.175,1000.05,1457.58733852875,698.814236764203
"112",112,5.138888889,253.333333333333,-2.30530915511166,3.87041150359747,11.6666666666667,59.3333333333333,1009.33333333333,1372.34984897037,-812.462427721906,4.2525,0.0656810805644952,-0.220326587120778,10.37275,55.89,1000.155,1261.25966210337,-701.401994547762,3.3975,-0.0447362422388768,-0.512990855122385,12.38575,52.87,1000.155,1439.9143222472,680.549135237352
"113",113,5.138888889,253.333333333333,-2.30530915511166,3.87041150359747,11.6666666666667,59.3333333333333,1009.33333333333,1372.34984897037,-812.462427721906,4.2525,0.0656810805644952,-0.220326587120778,10.37275,55.89,1000.155,1261.25966210337,-701.401994547762,3.3975,-0.0447362422388768,-0.512990855122385,12.38575,52.87,1000.155,1439.9143222472,680.549135237352
"114",114,5.277777778,57.5,-2.78319241016565,1.129663173308,13.5,49.5,1009,1550.76618200901,-762.845709766269,5.385,0.0889466056358618,0.5841302070907,9.4014,61.405,998.645,1182.41044059774,-722.528927057514,6.619,-1.07773929246062,-0.137283308995372,12.75955,51.55,998.645,1477.59621272643,719.195877028997
"115",115,5.277777778,57.5,-2.78319241016565,1.129663173308,13.5,49.5,1009,1550.76618200901,-762.845709766269,5.385,0.0889466056358618,0.5841302070907,9.4014,61.405,998.645,1182.41044059774,-722.528927057514,6.619,-1.07773929246062,-0.137283308995372,12.75955,51.55,998.645,1477.59621272643,719.195877028997
"116",116,5.277777778,57.5,-2.78319241016565,1.129663173308,13.5,49.5,1009,1550.76618200901,-762.845709766269,5.3345,0.234117814658919,0.758704095993521,9.28545,61.715,998.73,1173.15458209078,-720.521409543928,6.594,-1.15074368905491,0.10051936269874,12.61825,51.925,998.73,1464.02879155351,707.199587403261
"117",117,5.32407407433333,56.6666666666667,-2.07947505262259,2.02834686908779,13,51,1009,1499.35323762322,-761.710194080068,5.3095,0.508036745118499,0.792180036891597,9.15945,62.04,998.82,1163.1833128284,-718.200699858637,6.4685,-0.944508807986274,0.21033099854711,12.48405,52.305,998.82,1451.30443574546,695.696887579176
"118",118,5.32407407433333,56.6666666666667,-2.07947505262259,2.02834686908779,13,51,1009,1499.35323762322,-761.710194080068,5.2595,0.342174477847291,0.714955794140957,9.06765,62.335,998.885,1156.15129223464,-717.110637434966,6.3175,-0.812785309371596,0.326369098401981,12.33415,52.755,998.885,1437.0400135364,682.352619652214
"119",119,5.32407407433333,56.6666666666667,-2.07947505262259,2.02834686908779,13,51,1009,1499.35323762322,-761.710194080068,5.2095,0.32526214471689,0.744451473231972,9.0329,62.475,998.965,1153.48980407668,-717.016115071017,6.2165,-0.753813096492065,0.237678913810493,12.1341,53.27,998.965,1418.50588209143,666.317495382497
"120",120,5.32407407433333,56.6666666666667,-2.07947505262259,2.02834686908779,13,51,1009,1499.35323762322,-761.710194080068,5.159,0.504525067716548,0.741743126714233,8.89065,62.775,999.04,1142.35459227983,-713.580937629731,6.116,-0.983396660404302,0.272475610169344,11.9157,53.81,999.04,1398.42248210876,649.504833070124
"121",121,4.763888889,62.5,-1.64469645658368,0.755137647832734,12.5,52.75,1009,1452.63084045033,-761.339874655143,5.1085,0.531941794730697,0.52394791437849,8.72605,63.21,999.12,1129.48642965498,-710.591286739878,5.99,-1.10921212594362,0.0498044501046233,11.71035,54.31,999.12,1379.79373099274,634.221237249942
"122",122,4.763888889,62.5,-1.64469645658368,0.755137647832734,12.5,52.75,1009,1452.63084045033,-761.339874655143,5.0835,0.282117409340677,0.510487426380809,8.5347,63.72,999.195,1114.23559807381,-707.17654752809,5.839,-1.39499022216316,-0.00494454529811296,11.4963,54.945,999.195,1360.52405937799,616.77105081369
"123",123,4.462962963,63.3333333333333,-0.393926312332676,1.58260359255948,12,54.3333333333333,1009,1404.07823401137,-759.726980644101,4.91333333333333,0.280211778669436,0.42122843288954,8.32052380952381,64.3952380952381,999.288095238095,1098.0583285293,-704.345563410646,5.63285714285714,-1.38596401979495,0.116581236036979,11.1822857142857,55.8333333333333,999.288095238095,1332.95459160366,593.004056072976
"124",124,4.462962963,63.3333333333333,-0.393926312332676,1.58260359255948,12,54.3333333333333,1009,1404.07823401137,-759.726980644101,4.857,0.444357580819395,0.426152390283398,8.24875,64.595,999.355,1092.57116636133,-703.137234110142,5.562,-1.25778001217425,0.1624481209857,11.0617,56.16,999.355,1321.76914442271,583.192838258733
"125",125,4.462962963,63.3333333333333,-0.393926312332676,1.58260359255948,12,54.3333333333333,1009,1404.07823401137,-759.726980644101,4.857,0.444357580819395,0.426152390283398,8.24875,64.595,999.355,1092.57116636133,-703.137234110142,5.562,-1.25778001217425,0.1624481209857,11.0617,56.16,999.355,1321.76914442271,583.192838258733
"126",126,4.6277777778,88,-0.371431511024041,-0.506778950245302,12,44,1006.6,1403.36412000271,-615.370126070107,4.27823529411765,0.361960391970274,0.106406022934236,8.66044117647059,54.8529411764706,997.291176470588,1122.51845533873,-614.313741136636,4.56,0.137290961186045,-0.247401866515868,11.2693235294118,47.9588235294118,997.291176470588,1337.12685657148,696.20697656565
"127",127,8.6180555555,267.5,2.87865475843926,-3.51419812707924,6.75,42.5,1010.75,984.993182072148,-418.206030488471,7.22954545454545,0.755361371127692,0.94780214328687,5.57781818181818,49.8,999.922727272727,908.337832254076,-451.193151469834,8.05318181818182,-1.16731574503497,-0.242418175285712,6.89381818181818,43.8681818181818,999.922727272727,995.27028211363,557.727911442947
"128",128,8.6180555555,267.5,2.87865475843926,-3.51419812707924,6.75,42.5,1010.75,984.993182072148,-418.206030488471,7.38954545454545,0.746885526077707,1.0725814141107,5.57431818181818,48.6636363636364,1000.04090909091,908.126970944863,-441.27701592633,7.91590909090909,-1.39456565557248,-0.424374161963414,6.75940909090909,43.4636363636364,1000.04090909091,986.062406329328,557.019149198901
"129",129,8.6180555555,267.5,2.87865475843926,-3.51419812707924,6.75,42.5,1010.75,984.993182072148,-418.206030488471,7.50409090909091,0.450562135166569,1.19306713597074,5.55668181818182,47.5636363636364,1000.15909090909,907.064460922518,-431.213511913479,7.84727272727273,-1.61955004113948,-0.401519892226286,6.62004545454545,43.25,1000.15909090909,976.631230386815,554.227939784533
"130",130,8.6180555555,267.5,2.87865475843926,-3.51419812707924,6.75,42.5,1010.75,984.993182072148,-418.206030488471,7.50409090909091,0.450562135166569,1.19306713597074,5.55668181818182,47.5636363636364,1000.15909090909,907.064460922518,-431.213511913479,7.84727272727273,-1.61955004113948,-0.401519892226286,6.62004545454545,43.25,1000.15909090909,976.631230386815,554.227939784533
"131",131,8.574074074,263.333333333333,6.52661345256701,-3.5544866920204,6.66666666666667,40.3333333333333,1011,979.431961997785,-394.334156409739,7.48136363636364,-0.173111958367145,1.14714280407164,5.41895454545454,46.0863636363636,1000.31363636364,898.410096704263,-413.501056241668,7.61818181818182,-1.32390713050826,-0.586554586670468,6.40368181818182,42.9909090909091,1000.31363636364,962.382458528453,549.06268824399
"132",132,8.574074074,263.333333333333,6.52661345256701,-3.5544866920204,6.66666666666667,40.3333333333333,1011,979.431961997785,-394.334156409739,7.34409090909091,-0.349834288519956,0.835233004471628,5.33222727272727,45.6727272727273,1000.40454545455,893.079388056983,-407.159606663193,7.50363636363636,-1.34939267038663,-0.706508747715898,6.29586363636364,43.0136363636364,1000.40454545455,955.35295421182,545.041510753852
"133",133,7.84722222225,267.5,3.58916235118608,-3.21526169855569,6.5,41.75,1010.75,968.309521849058,-403.018970468636,7.18409090909091,-0.471299462197545,0.969711368785263,5.24763636363636,45.3363636363636,1000.41363636364,887.937519554663,-401.548274470244,7.275,-1.24064303952284,-0.848622646029407,6.20395454545455,42.9954545454545,1000.41363636364,949.481360113524,542.020980850728
"134",134,7.84722222225,267.5,3.58916235118608,-3.21526169855569,6.5,41.75,1010.75,968.309521849058,-403.018970468636,7.04681818181818,-0.43321211046833,0.885893147144577,5.16522727272727,45.2772727272727,1000.5,882.975991589974,-398.406623666456,7.16090909090909,-1.37579739536184,-1.17823856353119,6.10990909090909,43.1,1000.5,943.407276628812,537.639820244782
"135",135,7.84722222225,267.5,3.58916235118608,-3.21526169855569,6.5,41.75,1010.75,968.309521849058,-403.018970468636,6.95545454545455,-0.070260226856131,1.06548648657259,5.07218181818182,45.3681818181818,1000.58181818182,877.387202343376,-396.226695728832,7.16090909090909,-1.29926447204756,-0.847677320535551,5.99522727272727,43.2590909090909,1000.58181818182,935.89507599501,531.835244078246
"136",136,7.84722222225,267.5,3.58916235118608,-3.21526169855569,6.5,41.75,1010.75,968.309521849058,-403.018970468636,6.81818181818182,-0.292282826974229,1.08721596524975,4.98045454545455,45.6181818181818,1000.65909090909,871.837978277934,-395.623156417702,7.115,-1.05273043889659,-0.800317176546179,5.88031818181818,43.4,1000.65909090909,928.449402266979,526.235473845917
"137",137,7.37962962966667,266.666666666667,1.75037212046455,-3.74420726312135,6.33333333333333,42.6666666666667,1010.66666666667,957.187081700332,-407.473971126467,6.83142857142857,-0.222496360537532,0.966300686488011,4.93433333333333,45.5761904761905,1000.70714285714,868.989961378414,-393.880661726971,7.07047619047619,-0.962732157200749,-0.674425347956696,5.82985714285714,43.6142857142857,1000.70714285714,925.158536365988,522.270130449973
"138",138,7.37962962966667,266.666666666667,1.75037212046455,-3.74420726312135,6.33333333333333,42.6666666666667,1010.66666666667,957.187081700332,-407.473971126467,6.74954545454545,-0.340415338354258,0.971890489244845,4.88522727272727,45.8545454545455,1000.71818181818,866.072330188259,-394.844389506463,7.06954545454545,-0.83857789268386,-0.755038031891919,5.77440909090909,43.75,1000.71818181818,921.683039321948,519.130784481614
"139",139,5.65972222225,305,0.948612113959168,-4.99544264408167,8.25,55,1002,1093.63790732511,-590.793267295593,5.03285714285714,0.292900887372029,0.425868863871164,7.26880952380952,53.447619047619,992.47380952381,1023.17136285411,-536.034583627299,5.82476190476191,0.871414029869183,0.118288137783334,8.59995238095238,50.2047619047619,992.47380952381,1119.91839975812,564.912886114124
"140",140,6.175925926,306.666666666667,1.2950967042896,-5.29055441154065,7.66666666666667,61.6666666666667,1002,1048.94014173882,-644.822382584326,4.96095238095238,0.421501757449457,0.283255140791118,7.12019047619048,54.8857142857143,992.497619047619,1012.74599819886,-545.637247324106,5.77666666666667,0.867014305094699,0.189996967254829,8.42404761904762,51.4333333333333,992.497619047619,1106.28522000704,543.387609064405
"141",141,6.175925926,306.666666666667,1.2950967042896,-5.29055441154065,7.66666666666667,61.6666666666667,1002,1048.94014173882,-644.822382584326,4.91285714285714,0.247731222289269,0.276806822894308,6.96990476190476,56.2333333333333,992.530952380952,1002.386694858,-553.952115483497,5.77666666666667,0.878370855950218,0.168838658820475,8.24990476190476,52.6952380952381,992.530952380952,1093.10463681749,522.511923924091
"142",142,6.175925926,306.666666666667,1.2950967042896,-5.29055441154065,7.66666666666667,61.6666666666667,1002,1048.94014173882,-644.822382584326,4.91285714285714,0.247731222289269,0.276806822894308,6.96990476190476,56.2333333333333,992.530952380952,1002.386694858,-553.952115483497,5.77666666666667,0.878370855950218,0.168838658820475,8.24990476190476,52.6952380952381,992.530952380952,1093.10463681749,522.511923924091
"143",143,5.53472222225,317.5,0.71526470674118,-4.83361905345718,7.5,62.75,1002,1037.12431687792,-648.643465916959,4.91818181818182,0.0852465930166383,0.189784328829187,6.621,58.95,992.581818181818,979.747069991876,-565.927129196142,5.76545454545455,0.874375529188313,0.0604060044144073,7.97477272727273,54.7045454545455,992.581818181818,1072.7726044747,490.804535063786
"144",144,5.53472222225,317.5,0.71526470674118,-4.83361905345718,7.5,62.75,1002,1037.12431687792,-648.643465916959,4.96047619047619,0.0419890883043722,0.309099119598671,6.56390476190476,59.6380952380952,992.611904761905,975.949599487435,-570.472477824035,5.89619047619048,0.933441492889084,0.0184563644280172,7.84909523809524,55.5761904761905,992.611904761905,1062.9443104144,475.435699975617
"145",145,5.53472222225,317.5,0.71526470674118,-4.83361905345718,7.5,62.75,1002,1037.12431687792,-648.643465916959,4.96047619047619,0.209262441777121,0.35737682638256,6.35666666666667,61.3952380952381,992.630952380952,962.649953531801,-578.380370678068,5.3452380952381,0.880033888419718,0.0182640446732498,7.67985714285714,56.8380952380952,992.630952380952,1050.63219831129,456.317765948726
"146",146,4.638888889,323.333333333333,1.014247380343,-3.70475384347307,7.33333333333333,64.6666666666667,1002,1025.30849201703,-661.402647511763,4.84095238095238,0.0992021306317794,0.122783333195534,5.8847619047619,65.2857142857143,992.659523809524,931.95151981251,-596.064584762264,4.79428571428571,0.553487694007407,0.0140100181442502,7.4392380952381,58.7952380952381,992.659523809524,1033.63330722802,429.036322612385
"147",147,4.638888889,323.333333333333,1.014247380343,-3.70475384347307,7.33333333333333,64.6666666666667,1002,1025.30849201703,-661.402647511763,4.73545454545455,0.120849662767061,0.0794733628231404,5.79004545454545,66.0636363636364,992.659090909091,926.035600168537,-598.956388228505,4.66772727272727,0.520809995986741,0.0348206013380291,7.375,59.35,992.659090909091,1029.22390230972,421.881110480792
"148",148,4.638888889,323.333333333333,1.014247380343,-3.70475384347307,7.33333333333333,64.6666666666667,1002,1025.30849201703,-661.402647511763,4.7452380952381,0.0966253094673119,-0.00764036570035721,5.66485714285714,67.2333333333333,992.678571428571,917.581775391765,-605.717175429885,4.45857142857143,0.357330531130599,0.0736015148851163,7.29338095238095,59.9571428571429,992.678571428571,1023.24569480876,412.606630848967
"149",149,4.638888889,323.333333333333,1.014247380343,-3.70475384347307,7.33333333333333,64.6666666666667,1002,1025.30849201703,-661.402647511763,4.60142857142857,0.170967233745465,-0.0689414807207964,5.46652380952381,69.152380952381,992.688095238095,904.744366251553,-615.849667750348,4.12285714285714,0.124378512509837,-0.0502081045841305,7.17914285714286,60.8238095238095,992.688095238095,1015.37287405746,400.919182540932
"150",150,4.125,245,0.218785172798627,-3.12991235000885,7.25,65,1002,1019.40057958658,-661.078664612536,4.14045454545455,0.193790685284313,0.0680121266666666,5.21318181818182,71.0363636363636,992.672727272727,888.548323688613,-622.392216383986,3.66090909090909,0.33504230128668,-0.219414838781475,6.99072727272727,62.3454545454545,992.672727272727,1002.62781433608,381.460567336306
"151",151,5.15277777775,257.5,-2.3866864045249,1.17774475447098,10,41,1005,1228.94322841877,-502.467301914153,8.43,-1.31930355911659,-0.432397614761817,6.82765,53.15,994.605,990.745228665101,-524.73798311778,6.191,0.400036854483392,-0.302385404872976,9.62115,46.095,994.605,1198.44744541024,647.387150797314
"152",152,5.15277777775,257.5,-2.3866864045249,1.17774475447098,10,41,1005,1228.94322841877,-502.467301914153,8.3295,-1.7582392544452,-0.576908891074336,6.72645,53.455,994.73,983.861535190492,-524.107687627809,6.0655,0.424394158975499,-0.224440973671374,9.43395,46.67,994.73,1183.95971077182,633.3723219256
"153",153,5.15277777775,257.5,-2.3866864045249,1.17774475447098,10,41,1005,1228.94322841877,-502.467301914153,8.3295,-1.7582392544452,-0.576908891074336,6.72645,53.455,994.73,983.861535190492,-524.107687627809,6.0655,0.424394158975499,-0.224440973671374,9.43395,46.67,994.73,1183.95971077182,633.3723219256
"154",154,4.638888889,256.666666666667,-1.55283379991824,0.0456895929178986,10,41.3333333333333,1005,1229.34723653037,-506.592242007673,8.229,-1.91423836171845,-0.454303113387228,6.6264,53.74,994.87,977.092543738391,-523.302538977054,5.9395,0.351188935493792,-0.427753781728599,9.3114,47.1,994.87,1174.41001125152,623.38449451048
"155",155,4.638888889,256.666666666667,-1.55283379991824,0.0456895929178986,10,41.3333333333333,1005,1229.34723653037,-506.592242007673,8.103,-1.8632884946742,-0.892949788954362,6.5074,54.075,995.015,969.02237487347,-522.298361711179,5.889,0.645851635224635,-0.400877861567244,9.1544,47.475,995.015,1162.06448425411,612.58210780383
"156",156,4.638888889,256.666666666667,-1.55283379991824,0.0456895929178986,10,41.3333333333333,1005,1229.34723653037,-506.592242007673,8.002,-1.79333754366673,-0.724018721131126,6.4277,54.375,995.11,963.614037340809,-522.334677126117,5.763,0.612149220485789,-0.39638683298522,9.0563,47.795,995.11,1154.61050093449,605.119112760915
"157",157,4.638888889,256.666666666667,-1.55283379991824,0.0456895929178986,10,41.3333333333333,1005,1229.34723653037,-506.592242007673,7.851,-1.70001094582727,-0.762218334646516,6.3365,54.71,995.24,957.439298783573,-522.309889169101,5.6375,0.713937711796612,-0.510417513483452,8.899,48.255,995.24,1142.3858302936,593.413187110271
"158",158,4.125,257.5,-1.63620907636772,0.475526170012558,9.25,45.25,1005.25,1172.42963797158,-522.433131532826,7.7,-1.57652820402781,-0.335101004488705,6.2591,54.99,995.29,952.267124014632,-522.269922977707,5.537,0.570561185369374,-0.39492759354579,8.7981,48.68,995.29,1134.85447842897,584.889914391294
"159",159,4.125,257.5,-1.63620907636772,0.475526170012558,9.25,45.25,1005.25,1172.42963797158,-522.433131532826,7.5995,-1.58841335370954,-0.260025407168454,6.1662,55.245,995.335,946.154193975092,-521.392037909566,5.436,0.724094250349919,-0.256418665771232,8.7233,49.035,995.335,1129.31745813607,578.272116114955
"160",160,3.611111111,260,-2.63681223405589,2.46725448592577,8.66666666666667,46.6666666666667,1005.33333333333,1125.75163431822,-517.540810023107,7.4485,-1.99192597004566,0.0694977149263361,6.08955,55.47,995.43,941.215456503455,-520.7432389666,5.26,0.480366674467379,-0.205440283356583,8.56835,49.535,995.43,1117.32905212427,566.437433732188
